"Year","StationId","Station.Sampled","Primary","Av_ShtLt","Av_ShtLn","Doy","Date","Lat","Lon","DAvWh"
2016,79,1,"VIIg_Coast",51.6221052631579,-8.25415789473684,347,2016-12-12,51.6162741312741,-8.26542268041237,1.623356247491
2017,79,1,"VIIg_Coast",51.6221052631579,-8.25415789473684,342,2017-12-08,51.6162741312741,-8.26542268041237,1.64020971044738
2018,79,0,"VIIg_Coast",51.6221052631579,-8.25415789473684,332,2018-11-28,51.6162741312741,-8.26542268041237,NA
2019,79,1,"VIIg_Coast",51.6221052631579,-8.25415789473684,327,2019-11-23,51.6162741312741,-8.26542268041237,1.33503566559932
2020,79,1,"VIIg_Coast",51.6221052631579,-8.25415789473684,318,2020-11-13,51.6162741312741,-8.26542268041237,2.62626448863619
2021,79,1,"VIIg_Coast",51.6221052631579,-8.25415789473684,338,2021-12-04,51.6162741312741,-8.26542268041237,1.81980406298047
2022,79,1,"VIIg_Coast",51.6221052631579,-8.25415789473684,350,2022-12-16,51.6162741312741,-8.26542268041237,0.772602838728441
2012,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,334,2012-11-29,51.4419498069498,-8.53955326460481,0.980202297592013
2013,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,317,2013-11-13,51.4419498069498,-8.53955326460481,2.06929928033821
2014,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,328,2014-11-24,51.4419498069498,-8.53955326460481,1.64315226370836
2015,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,338,2015-12-04,51.4419498069498,-8.53955326460481,3.37787597750852
2016,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,326,2016-11-21,51.4419498069498,-8.53955326460481,2.77765397805937
2017,80,0,"VIIg_Medium",51.4452727272727,-8.54763636363636,336,2017-12-02,51.4419498069498,-8.53955326460481,0.550790424749445
2018,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,333,2018-11-29,51.4419498069498,-8.53955326460481,4.59676592693491
2019,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,341,2019-12-07,51.4419498069498,-8.53955326460481,2.19900534857677
2020,80,0,"VIIg_Medium",51.4452727272727,-8.54763636363636,329,2020-11-24,51.4419498069498,-8.53955326460481,2.47084645712088
2021,80,0,"VIIg_Medium",51.4452727272727,-8.54763636363636,328,2021-11-24,51.4419498069498,-8.53955326460481,0.864470395155782
2022,80,1,"VIIg_Medium",51.4452727272727,-8.54763636363636,324,2022-11-20,51.4419498069498,-8.53955326460481,2.64555333362965
2012,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,328,2012-11-23,51.2676254826255,-8.714,3.00343980390285
2013,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,326,2013-11-22,51.2676254826255,-8.714,1.94098681872731
2014,81,1,"VIIg_Medium",51.2610833333333,-8.70908333333333,328,2014-11-24,51.2676254826255,-8.714,2.31487922920401
2015,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,337,2015-12-03,51.2676254826255,-8.714,3.1168129212102
2016,81,1,"VIIg_Medium",51.2610833333333,-8.70908333333333,326,2016-11-21,51.2676254826255,-8.714,3.17071295008681
2017,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,326,2017-11-22,51.2676254826255,-8.714,NA
2018,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,319,2018-11-15,51.2676254826255,-8.714,3.69970385829222
2019,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,337,2019-12-03,51.2676254826255,-8.714,1.82713816713766
2020,81,1,"VIIg_Medium",51.2610833333333,-8.70908333333333,319,2020-11-14,51.2676254826255,-8.714,3.90478949782927
2021,81,1,"VIIg_Medium",51.2610833333333,-8.70908333333333,337,2021-12-03,51.2676254826255,-8.714,1.66317969605242
2022,81,0,"VIIg_Medium",51.2610833333333,-8.70908333333333,319,2022-11-15,51.2676254826255,-8.714,3.66541429361109
2012,82,1,"VIIg_Medium",51.1935,-8.5575,337,2012-12-02,51.1929150579151,-8.56447422680412,1.99996389315526
2013,82,0,"VIIg_Medium",51.1935,-8.5575,332,2013-11-28,51.1929150579151,-8.56447422680412,1.74127817031213
2014,82,0,"VIIg_Medium",51.1935,-8.5575,343,2014-12-09,51.1929150579151,-8.56447422680412,3.09343782044661
2015,82,0,"VIIg_Medium",51.1935,-8.5575,332,2015-11-28,51.1929150579151,-8.56447422680412,4.72606256607853
2016,82,0,"VIIg_Medium",51.1935,-8.5575,343,2016-12-08,51.1929150579151,-8.56447422680412,2.78813235349686
2017,82,0,"VIIg_Medium",51.1935,-8.5575,332,2017-11-28,51.1929150579151,-8.56447422680412,NA
2018,82,1,"VIIg_Medium",51.2052857142857,-8.53571428571428,331,2018-11-27,51.1929150579151,-8.53955326460481,4.21556645228398
2019,82,1,"VIIg_Medium",51.2052857142857,-8.53571428571428,333,2019-11-29,51.1929150579151,-8.53955326460481,1.42047064866549
2020,82,0,"VIIg_Medium",51.1935,-8.5575,332,2020-11-27,51.1929150579151,-8.56447422680412,NA
2021,82,0,"VIIg_Medium",51.1935,-8.5575,343,2021-12-09,51.1929150579151,-8.56447422680412,3.25309923439419
2022,82,1,"VIIg_Medium",51.2052857142857,-8.53571428571428,349,2022-12-15,51.1929150579151,-8.53955326460481,2.29463136769312
2012,83,1,"VIIg_Medium",51.0982307692308,-8.24592307692308,331,2012-11-26,51.0933011583012,-8.24050171821306,3.19584762225743
2013,83,1,"VIIg_Medium",51.0982307692308,-8.24592307692308,317,2013-11-13,51.0933011583012,-8.24050171821306,2.7482801822725
2014,83,1,"VIIg_Medium",51.0982307692308,-8.24592307692308,340,2014-12-06,51.0933011583012,-8.24050171821306,NA
2015,83,0,"VIIg_Medium",51.0982307692308,-8.24592307692308,350,2015-12-16,51.0933011583012,-8.24050171821306,4.61041472577646
2016,83,1,"VIIg_Medium",51.0982307692308,-8.24592307692308,349,2016-12-14,51.0933011583012,-8.24050171821306,3.48983376727525
2017,83,0,"VIIg_Medium",51.0982307692308,-8.24592307692308,318,2017-11-14,51.0933011583012,-8.24050171821306,1.74928975553376
2018,83,1,"VIIg_Medium",51.0982307692308,-8.24592307692308,335,2018-12-01,51.0933011583012,-8.24050171821306,2.87058626612642
2019,83,0,"VIIg_Medium",51.0982307692308,-8.24592307692308,331,2019-11-27,51.0933011583012,-8.24050171821306,3.75417226400247
2020,83,1,"VIIg_Medium",51.0982307692308,-8.24592307692308,319,2020-11-14,51.0933011583012,-8.24050171821306,3.98817513813162
2021,83,0,"VIIg_Medium",51.0982307692308,-8.24592307692308,350,2021-12-16,51.0933011583012,-8.24050171821306,NA
2022,83,0,"VIIg_Medium",51.0982307692308,-8.24592307692308,339,2022-12-05,51.0933011583012,-8.24050171821306,NA
2012,84,0,"VIIg_Medium",51.6234166666667,-7.83241666666667,327,2012-11-22,51.6162741312741,-7.84176632302406,NA
2013,84,0,"VIIg_Medium",51.6234166666667,-7.83241666666667,336,2013-12-02,51.6162741312741,-7.84176632302406,NA
2014,84,1,"VIIg_Medium",51.6234166666667,-7.83241666666667,330,2014-11-26,51.6162741312741,-7.84176632302406,1.25941724891274
2015,84,1,"VIIg_Medium",51.6234166666667,-7.83241666666667,329,2015-11-25,51.6162741312741,-7.84176632302406,1.62850409153987
2016,84,1,"VIIg_Medium",51.6234166666667,-7.83241666666667,347,2016-12-12,51.6162741312741,-7.84176632302406,1.74985630505712
2017,84,1,"VIIg_Medium",51.6234166666667,-7.83241666666667,341,2017-12-07,51.6162741312741,-7.84176632302406,3.33162870374641
2018,84,0,"VIIg_Medium",51.6234166666667,-7.83241666666667,327,2018-11-23,51.6162741312741,-7.84176632302406,2.09824158253265
2019,84,0,"VIIg_Medium",51.6234166666667,-7.83241666666667,336,2019-12-02,51.6162741312741,-7.84176632302406,0.744965910758068
2020,84,1,"VIIg_Medium",51.6234166666667,-7.83241666666667,318,2020-11-13,51.6162741312741,-7.84176632302406,2.87559127343291
2021,84,1,"VIIg_Medium",51.6234166666667,-7.83241666666667,346,2021-12-12,51.6162741312741,-7.84176632302406,2.9912601339066
2022,84,0,"VIIg_Medium",51.6234166666667,-7.83241666666667,328,2022-11-24,51.6162741312741,-7.84176632302406,NA
2012,85,1,"VIIg_Medium",51.3374615384615,-7.44269230769231,325,2012-11-20,51.3423359073359,-7.44303092783505,2.91679385121617
2013,85,0,"VIIg_Medium",51.3374615384615,-7.44269230769231,332,2013-11-28,51.3423359073359,-7.44303092783505,1.30902941209217
2014,85,1,"VIIg_Medium",51.3374615384615,-7.44269230769231,330,2014-11-26,51.3423359073359,-7.44303092783505,1.79560248285148
2015,85,1,"VIIg_Medium",51.3374615384615,-7.44269230769231,336,2015-12-02,51.3423359073359,-7.44303092783505,4.0429977425166
2016,85,0,"VIIg_Medium",51.3374615384615,-7.44269230769231,328,2016-11-23,51.3423359073359,-7.44303092783505,1.57340382841423
2017,85,0,"VIIg_Medium",51.3374615384615,-7.44269230769231,329,2017-11-25,51.3423359073359,-7.44303092783505,1.84708984576858
2018,85,0,"VIIg_Medium",51.3374615384615,-7.44269230769231,324,2018-11-20,51.3423359073359,-7.44303092783505,NA
2019,85,1,"VIIg_Medium",51.3374615384615,-7.44269230769231,333,2019-11-29,51.3423359073359,-7.44303092783505,1.40378229869755
2020,85,1,"VIIg_Medium",51.3374615384615,-7.44269230769231,318,2020-11-13,51.3423359073359,-7.44303092783505,3.43127038833666
2021,85,1,"VIIg_Medium",51.3374615384615,-7.44269230769231,334,2021-11-30,51.3423359073359,-7.44303092783505,1.88886295951191
2022,85,0,"VIIg_Medium",51.3374615384615,-7.44269230769231,328,2022-11-24,51.3423359073359,-7.44303092783505,NA
2012,86,0,"VIIg_Medium",51.1642857142857,-7.43521428571429,309,2012-11-04,51.1680115830116,-7.44303092783505,NA
2013,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,308,2013-11-04,51.1680115830116,-7.44303092783505,3.49106088908254
2014,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,330,2014-11-26,51.1680115830116,-7.44303092783505,2.12468226296582
2015,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,328,2015-11-24,51.1680115830116,-7.44303092783505,2.1147443053953
2016,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,345,2016-12-10,51.1680115830116,-7.44303092783505,NA
2017,86,0,"VIIg_Medium",51.1642857142857,-7.43521428571429,331,2017-11-27,51.1680115830116,-7.44303092783505,2.82595438679179
2018,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,345,2018-12-11,51.1680115830116,-7.44303092783505,2.92526349500598
2019,86,0,"VIIg_Medium",51.1642857142857,-7.43521428571429,342,2019-12-08,51.1680115830116,-7.44303092783505,NA
2020,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,312,2020-11-07,51.1680115830116,-7.44303092783505,2.20431304752897
2021,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,334,2021-11-30,51.1680115830116,-7.44303092783505,1.97025724791649
2022,86,1,"VIIg_Medium",51.1642857142857,-7.43521428571429,348,2022-12-14,51.1680115830116,-7.44303092783505,2.9270368234434
2012,89,1,"VIIg_Medium",51.07125,-5.79225,328,2012-11-23,51.0683976833977,-5.79824742268041,2.94819287322683
2013,89,0,"VIIg_Medium",51.07125,-5.79225,333,2013-11-29,51.0683976833977,-5.79824742268041,1.9746569896339
2014,89,1,"VIIg_Medium",51.07125,-5.79225,335,2014-12-01,51.0683976833977,-5.79824742268041,1.146650764938
2015,89,1,"VIIg_Medium",51.07125,-5.79225,330,2015-11-26,51.0683976833977,-5.79824742268041,1.71132081276595
2016,89,0,"VIIg_Medium",51.07125,-5.79225,331,2016-11-26,51.0683976833977,-5.79824742268041,NA
2017,89,0,"VIIg_Medium",51.07125,-5.79225,331,2017-11-27,51.0683976833977,-5.79824742268041,3.22755748771479
2018,89,1,"VIIg_Medium",51.07125,-5.79225,340,2018-12-06,51.0683976833977,-5.79824742268041,2.93925243463743
2019,89,1,"VIIg_Medium",51.07125,-5.79225,331,2019-11-27,51.0683976833977,-5.79824742268041,3.60342330090803
2020,89,1,"VIIg_Medium",51.07125,-5.79225,315,2020-11-10,51.0683976833977,-5.79824742268041,1.65715246322168
2021,89,1,"VIIg_Medium",51.07125,-5.79225,343,2021-12-09,51.0683976833977,-5.79824742268041,3.19295360081939
2022,89,1,"VIIg_Medium",51.07125,-5.79225,331,2022-11-27,51.0683976833977,-5.79824742268041,3.80314871782476
2012,90,1,"VIIg_Medium",51.2307857142857,-6.33335714285714,326,2012-11-21,51.242722007722,-6.32158762886598,2.59346043282239
2013,90,0,"VIIg_Medium",51.2307857142857,-6.33335714285714,335,2013-12-01,51.242722007722,-6.32158762886598,NA
2014,90,1,"VIIg_Medium",51.2307857142857,-6.33335714285714,335,2014-12-01,51.242722007722,-6.32158762886598,1.08028607916643
2015,90,0,"VIIg_Medium",51.2307857142857,-6.33335714285714,329,2015-11-25,51.242722007722,-6.32158762886598,2.5944418361072
2016,90,0,"VIIg_Medium",51.2307857142857,-6.33335714285714,337,2016-12-02,51.242722007722,-6.32158762886598,NA
2017,90,0,"VIIg_Medium",51.2307857142857,-6.33335714285714,326,2017-11-22,51.242722007722,-6.32158762886598,NA
2018,90,0,"VIIg_Medium",51.2307857142857,-6.33335714285714,335,2018-12-01,51.242722007722,-6.32158762886598,2.8139334855983
2019,90,1,"VIIg_Medium",51.2307857142857,-6.33335714285714,332,2019-11-28,51.242722007722,-6.32158762886598,2.59183614738996
2020,90,1,"VIIg_Medium",51.2307857142857,-6.33335714285714,315,2020-11-10,51.242722007722,-6.32158762886598,1.66191706442677
2021,90,1,"VIIg_Medium",51.2307857142857,-6.33335714285714,343,2021-12-09,51.242722007722,-6.32158762886598,2.9222945156677
2022,90,0,"VIIg_Medium",51.2307857142857,-6.33335714285714,326,2022-11-22,51.242722007722,-6.32158762886598,NA
2012,91,0,"VIIg_Medium",51.4,-6.36623076923077,316,2012-11-11,51.3921428571429,-6.3714295532646,NA
2013,91,1,"VIIg_Medium",51.4,-6.36623076923077,311,2013-11-07,51.3921428571429,-6.3714295532646,2.50906165605174
2014,91,1,"VIIg_Medium",51.4,-6.36623076923077,334,2014-11-30,51.3921428571429,-6.3714295532646,1.54580259545105
2015,91,0,"VIIg_Medium",51.4,-6.36623076923077,330,2015-11-26,51.3921428571429,-6.3714295532646,1.47042616185623
2016,91,1,"VIIg_Medium",51.4,-6.36623076923077,323,2016-11-18,51.3921428571429,-6.3714295532646,3.51826340920286
2017,91,0,"VIIg_Medium",51.4,-6.36623076923077,331,2017-11-27,51.3921428571429,-6.3714295532646,3.05150954365255
2018,91,1,"VIIg_Medium",51.4,-6.36623076923077,339,2018-12-05,51.3921428571429,-6.3714295532646,2.44787191155538
2019,91,1,"VIIg_Medium",51.4,-6.36623076923077,332,2019-11-28,51.3921428571429,-6.3714295532646,2.51817618473184
2020,91,1,"VIIg_Medium",51.4,-6.36623076923077,312,2020-11-07,51.3921428571429,-6.3714295532646,1.90148911817167
2021,91,1,"VIIg_Medium",51.4,-6.36623076923077,344,2021-12-10,51.3921428571429,-6.3714295532646,3.4517064091631
2022,91,0,"VIIg_Medium",51.4,-6.36623076923077,330,2022-11-26,51.3921428571429,-6.3714295532646,3.91469043899442
2012,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,332,2012-11-27,51.5913706563707,-6.49603436426117,3.16539359404205
2013,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,309,2013-11-05,51.5913706563707,-6.49603436426117,3.05627806950837
2014,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,334,2014-11-30,51.5913706563707,-6.49603436426117,1.30658018608724
2015,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,335,2015-12-01,51.5913706563707,-6.49603436426117,3.88468870063525
2016,92,0,"VIIg_Coast",51.5911666666667,-6.49616666666667,340,2016-12-05,51.5913706563707,-6.49603436426117,1.58271288067168
2017,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,335,2017-12-01,51.5913706563707,-6.49603436426117,1.87282939585835
2018,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,344,2018-12-10,51.5913706563707,-6.49603436426117,2.25749271707552
2019,92,0,"VIIg_Coast",51.5911666666667,-6.49616666666667,327,2019-11-23,51.5913706563707,-6.49603436426117,1.57575796633632
2020,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,314,2020-11-09,51.5913706563707,-6.49603436426117,1.84577338841019
2021,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,330,2021-11-26,51.5913706563707,-6.49603436426117,2.43427912004062
2022,92,1,"VIIg_Coast",51.5911666666667,-6.49616666666667,329,2022-11-25,51.5913706563707,-6.49603436426117,4.03723425197725
2012,93,1,"VIIg_Medium",51.6018,-6.19873333333333,332,2012-11-27,51.5913706563707,-6.19698281786942,3.36741815507118
2013,93,1,"VIIg_Medium",51.6018,-6.19873333333333,309,2013-11-05,51.5913706563707,-6.19698281786942,3.12893957907704
2014,93,1,"VIIg_Medium",51.6018,-6.19873333333333,333,2014-11-29,51.5913706563707,-6.19698281786942,2.09685547742956
2015,93,1,"VIIg_Medium",51.6018,-6.19873333333333,331,2015-11-27,51.5913706563707,-6.19698281786942,2.44046209505715
2016,93,1,"VIIg_Medium",51.6018,-6.19873333333333,324,2016-11-19,51.5913706563707,-6.19698281786942,1.89368248280443
2017,93,1,"VIIg_Medium",51.6018,-6.19873333333333,333,2017-11-29,51.5913706563707,-6.19698281786942,2.0616595002309
2018,93,1,"VIIg_Medium",51.6018,-6.19873333333333,344,2018-12-10,51.5913706563707,-6.19698281786942,2.34525702689099
2019,93,0,"VIIg_Medium",51.6018,-6.19873333333333,329,2019-11-25,51.5913706563707,-6.19698281786942,2.48249140796632
2020,93,1,"VIIg_Medium",51.6018,-6.19873333333333,314,2020-11-09,51.5913706563707,-6.19698281786942,1.82690479431394
2021,93,1,"VIIg_Medium",51.6018,-6.19873333333333,330,2021-11-26,51.5913706563707,-6.19698281786942,2.55322683420037
2022,93,1,"VIIg_Medium",51.6018,-6.19873333333333,329,2022-11-25,51.5913706563707,-6.19698281786942,4.12946015138343
2012,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,314,2012-11-09,52.0396332046332,-7.36826804123711,NA
2013,95,1,"VIIg_Coast",52.0284285714286,-7.38042857142857,314,2013-11-10,52.0396332046332,-7.36826804123711,1.28553081326741
2014,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,334,2014-11-30,52.0396332046332,-7.36826804123711,0.768714579268778
2015,95,1,"VIIg_Coast",52.0284285714286,-7.38042857142857,332,2015-11-28,52.0396332046332,-7.36826804123711,2.33687858981929
2016,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,314,2016-11-09,52.0396332046332,-7.36826804123711,NA
2017,95,1,"VIIg_Coast",52.0284285714286,-7.38042857142857,334,2017-11-30,52.0396332046332,-7.36826804123711,0.676330100116485
2018,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,334,2018-11-30,52.0396332046332,-7.36826804123711,2.19006629942407
2019,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,346,2019-12-12,52.0396332046332,-7.36826804123711,1.9698721504918
2020,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,314,2020-11-09,52.0396332046332,-7.36826804123711,1.64620318049159
2021,95,1,"VIIg_Coast",52.0284285714286,-7.38042857142857,346,2021-12-12,52.0396332046332,-7.36826804123711,2.10262844140649
2022,95,0,"VIIg_Coast",52.0284285714286,-7.38042857142857,334,2022-11-30,52.0396332046332,-7.36826804123711,1.46409969535454
2012,96,1,"VIIg_Coast",51.9934375,-6.7489375,333,2012-11-28,51.9898262548263,-6.7452439862543,0.817214548403943
2013,96,1,"VIIg_Coast",52.001,-6.808,314,2013-11-10,51.9898262548263,-6.82000687285223,1.67257127272517
2014,96,1,"VIIg_Coast",51.9934375,-6.7489375,334,2014-11-30,51.9898262548263,-6.7452439862543,0.948638513237722
2015,96,1,"VIIg_Coast",51.9934375,-6.7489375,332,2015-11-28,51.9898262548263,-6.7452439862543,3.34913183213489
2016,96,1,"VIIg_Coast",51.9934375,-6.7489375,346,2016-12-11,51.9898262548263,-6.7452439862543,1.38125127334544
2017,96,1,"VIIg_Coast",51.9934375,-6.7489375,334,2017-11-30,51.9898262548263,-6.7452439862543,1.24770007361282
2018,96,1,"VIIg_Coast",52.0105,-6.7765,341,2018-12-07,52.0147297297297,-6.77016494845361,3.57800842023313
2019,96,1,"VIIg_Coast",51.9934375,-6.7489375,329,2019-11-25,51.9898262548263,-6.7452439862543,2.29141870792558
2020,96,1,"VIIg_Coast",51.9934375,-6.7489375,317,2020-11-12,51.9898262548263,-6.7452439862543,2.97915761316564
2021,96,1,"VIIg_Coast",51.9934375,-6.7489375,331,2021-11-27,51.9898262548263,-6.7452439862543,2.09132767145792
2022,96,1,"VIIg_Coast",51.9934375,-6.7489375,332,2022-11-28,51.9898262548263,-6.7452439862543,2.84160339201801
2012,98,1,"VIIg_Coast",52.011625,-6.232875,333,2012-11-28,52.0147297297297,-6.22190378006873,1.24862572519876
2013,98,1,"VIIg_Coast",52.011625,-6.232875,309,2013-11-05,52.0147297297297,-6.22190378006873,2.57165243304341
2014,98,1,"VIIg_Coast",52.011625,-6.232875,333,2014-11-29,52.0147297297297,-6.22190378006873,1.70308944979588
2015,98,1,"VIIg_Coast",52.011625,-6.232875,332,2015-11-28,52.0147297297297,-6.22190378006873,3.66123469922964
2016,98,1,"VIIg_Coast",52.011625,-6.232875,324,2016-11-19,52.0147297297297,-6.22190378006873,1.55878336783649
2017,98,1,"VIIg_Coast",52.011625,-6.232875,334,2017-11-30,52.0147297297297,-6.22190378006873,1.80160593293171
